"Tow Date","Make","Style","Model","Color","Plate","State","Towed to Address","Tow Facility Phone","Inventory Number"
"02/10/2026","JEEP","LL","GCH","GRY","DM76239","IL","701 N. Sacramento","(773) 265-7605","7149195"
"02/10/2026","JEEP","LL","GCH","WHI","9307CC","IL","701 N. Sacramento","(773) 265-1846","1550765"
"02/10/2026","KIA","4D","STG","BLK","EU16862","IL","10300 S. Doty","(773) 568-8495","3001836"
"02/10/2026","KIA","4D",,"GRY","EG50801","IL","400 E. Lower Wacker","(312) 744-7550","0362677"
"02/10/2026","KIA","LL","SPT","WHI","EC41852","IL","10300 S. Doty","(773) 568-8495","3001840"
"02/10/2026","KIA","LL",,"DBL","NONE","IL","701 N. Sacramento","(773) 265-7605","7149178"
"02/10/2026","MAZD","4D",,"BLK","FA49773","IL","701 N. Sacramento","(773) 265-7605","7149142"
"02/10/2026","MAZD","4D","MZ6","BLK",,,"701 N. Sacramento","(773) 265-7605","7149183"
"02/10/2026","MERZ","4D",,"BLK","FL34661","IL","701 N. Sacramento","(773) 265-7605","7149174"
"02/10/2026","MERZ","LL",,"SIL",,,"701 N. Sacramento","(773) 265-7605","7149189"
"02/10/2026","MITS","LL",,"BLK","SCT1747","TX","701 N. Sacramento","(773) 265-7605","7149153"
"02/10/2026","NISS","4D",,"BLK","EH79900","IL","701 N. Sacramento","(773) 265-7605","7149128"
"02/10/2026","NISS","4D",,"BLK","ED44024","IL","Chicago O'hare International Airport remote lot E.","(312) 746-6350","416503"
"02/10/2026","NISS","4D",,"RED","79FCPF","FL","701 N. Sacramento","(773) 265-7605","71491446"
"02/10/2026","NISS","4D",,"SIL","NONE","IL","10300 S. Doty","(773) 568-8495","3001810"
"02/10/2026","NISS","LL","RGE","GRY","FJ99492","IL","701 N. Sacramento","(773) 265-7605","7149197"
"02/10/2026","NISS","UT",,"BLK","FE93998","IL","400 E. Lower Wacker","(312) 744-7550","0362695"
"02/10/2026","NISS","VN",,"SIL","EP24307","IL","10300 S. Doty","(773) 568-8495","3001814"
"02/10/2026","OLDS","4D","REG","WHI","13688EA","IL","10300 S. Doty","(773) 785-9752","1729327"
"02/10/2026","TOYT","4D","COA","RED","FG42976","IL","10300 S. Doty","(773) 785-9752","1729328"
"02/10/2026","TOYT","4D",,"GLD","CBW719","IL","701 N. Sacramento","(773) 265-7605","7149157"
"02/10/2026","TOYT","4D","AVA","SIL",,,"10300 S. Doty","(773) 568-8495","3001839"
"02/10/2026","TOYT","4D",,"GRY","FN87521","IL","400 E. Lower Wacker","(312) 744-7550","0362750"
"02/10/2026","TOYT","4D","CAM","TAN",,,"10300 S. Doty","(773) 568-8495","3001816"
"02/10/2026","TOYT","4D",,"GRY","FL60375","IL","400 E. Lower Wacker","(312) 744-7550","0362672"
"02/09/2026","ACUR","LL",,"MAR","EV12365","IL","400 E. Lower Wacker","(312) 744-7550","0362625"
"02/09/2026","BMW","4D",,"GRY","FW23497","IL","701 N. Sacramento","(773) 265-7605","7049040"
"02/09/2026","BMW","4D",,"GRY","FS90970","IL","701 N. Sacramento","(773) 265-7605","7149057"
"02/09/2026","BUIC","4D",,"WHI",,,"10300 S. Doty","(773) 568-8495","3001782"
"02/09/2026","CADI","LL",,"BLU","NONE","IL","701 N. Sacramento","(773) 265-1846","1550753"
"02/09/2026","CADI","LL",,"WHI","3801404B","IL","701 N. Sacramento","(773) 265-7605","7149055"
"02/09/2026","CHEV","4D",,"BLK","EV17682","IL","10300 S. Doty","(773) 568-8495","3001774"
"02/09/2026","CHEV","4D",,"BLK","FW60326","IL","10300 S. Doty","(773) 568-8495","3001799"
"02/09/2026","CHEV","4D",,"BLK","EZ90944","IL","10300 S. Doty","(773) 568-8495","3001786"
"02/09/2026","CHEV","4D",,"BLK",,,"10300 S. Doty","(773) 568-8495","3001780"
"02/09/2026","CHEV","LL",,"WHI","EQ16289","IL","10300 S. Doty","(773) 785-9752","1729322"
"02/09/2026","CHEV","LL",,"BLK","BYG191","MI","701 N. Sacramento","(773) 265-7605","7149118"
"02/09/2026","CHEV","LL",,"RED","EQ87720","IL","701 N. Sacramento","(773) 265-7605","7149125"
"02/09/2026","CHEV","PK",,"BLK",,,"701 N. Sacramento","(773) 265-7605","7149123"
"02/09/2026","CHRY","4D",,"BLK","ER32603","IL","10300 S. Doty","(773) 568-8495","3001747"
"02/09/2026","CHRY","VN",,"WHI","FN61401","IL","701 N. Sacramento","(773) 265-7605","7149110"
"02/09/2026","DODG","4D",,"RED","011004A1","IL","10300 S. Doty","(773) 568-8495","3001770"
"02/09/2026","DODG","LL",,"BLK","EB90237","IL","701 N. Sacramento","(773) 265-7605","7149059"
"02/09/2026","DODG","LL",,"BLK","49EWUT","FL","701 N. Sacramento","(773) 265-7605","7149113"
"02/09/2026","DODG","VN",,"WHI","2316801B","IL","10300 S. Doty","(773) 568-8495","3001787"
"02/09/2026","FORD","4D",,"MAR","8M7P451","CA","701 N. Sacramento","(773) 265-7605","7149112"
"02/09/2026","FORD","4D","FOC","BLU",,,"701 N. Sacramento","(773) 265-7605","7149122"
"02/09/2026","FORD","LL",,"GRY","DD17785","IL","701 N. Sacramento","(773) 265-7605","7149104"
"02/09/2026","FORD","LL",,"SIL","BGJ8975","TN","10300 S. Doty","(773) 568-8495","3001754"
"02/09/2026","FORD","LL",,"WHI","LRE283","MB","400 E. Lower Wacker","(312) 744-7550","0362658"
"02/09/2026","FORD","LL",,"WHI","NONE","IL","10300 S. Doty","(773) 568-8495","3001775"
"02/09/2026","FORD","LL",,"CRM","CMY2817","TX","701 N. Sacramento","(773) 265-1846","1550754"
"02/09/2026","FORD","LL",,"GRY","EWT1284","MI","400 E. Lower Wacker","(312) 744-7550","0362661"
"02/09/2026","FORD","PK",,"BLU","4220685B","IL","10300 S. Doty","(773) 568-8495","3001792"
"02/09/2026","FORD","PK",,"WHI","4020999B","IL","10300 S. Doty","(773) 785-9752","1729321"
"02/09/2026","FORD","VN",,"GRY",,,"400 E. Lower Wacker","(312) 744-7550","0362613"
"02/09/2026","HOND","4D",,"ONG","ZDE276","MN","400 E. Lower Wacker","(312) 744-7550","0362641"
"02/09/2026","HOND","4D",,"SIL","FT98346","IL","701 N. Sacramento","(773) 265-7605","7049048"
"02/09/2026","HOND","4D",,"SIL","FB26772","IL","701 N. Sacramento","(773) 265-7605","7149033"
"02/09/2026","HOND","LL",,"BLU","0","IL","10300 S. Doty","(773) 568-8495","3001797"
"02/09/2026","HYUN","4D",,"BLK","EE12669","IL","400 E. Lower Wacker","(312) 744-7550","0362660"
"02/09/2026","HYUN","LL",,"SIL","FE73652","IL","10300 S. Doty","(773) 568-8495","3001749"
"02/09/2026","HYUN","LL",,"SIL","FE73652","IL","10300 S. Doty","(773) 568-8495","3001749"
"02/09/2026","INFI","LL",,"GRY","FF39314","IL","701 N. Sacramento","(773) 265-7605","7049023"
"02/09/2026","JEEP","LL",,"BLK","340AC196","IL","701 N. Sacramento","(773) 265-7605","7149060"
"02/09/2026","KIA","4D",,"BLU","EJ96275","IL","701 N. Sacramento","(773) 265-7605","7149126"
"02/09/2026","KIA","4D",,"GRY","NONE","IL","10300 S. Doty","(773) 568-8495","3001748"
"02/09/2026","KIA","4D",,"GRY","NONE","IL","10300 S. Doty","(773) 568-8495","3001748"
"02/09/2026","MAZD","4D",,"SIL","FR61804","IL","10300 S. Doty","(773) 568-8495","3001753"
"02/09/2026","MAZD","4D",,"WHI","FF59082","IL","400 E. Lower Wacker","(312) 744-7550","0362639"
"02/09/2026","MERZ","4D",,"RED","4BMN41","MA","701 N. Sacramento","(773) 265-7605","7149119"
"02/09/2026","NISS","4D",,"BLK","DX84141","IL","10300 S. Doty","(773) 568-8495","3001793"
"02/09/2026","NISS","4D",,"MAR","KMV1647","OH","701 N. Sacramento","(773) 265-7605","7149054"
"02/09/2026","NISS","4D",,"BLU","FT28129","IL","701 N. Sacramento","(773) 265-7605","7149101"
"02/09/2026","NISS","4D",,"SIL","FW32595","IL","10300 S. Doty","(773) 568-8495","3001791"
"02/09/2026","NISS","4D",,"BLK","FP300082","IL","400 E. Lower Wacker","(312) 744-7550","0362610"
"02/09/2026","NISS","LL",,"GRY","EA73341","IL","10300 S. Doty","(773) 568-8495","3001755"
"02/09/2026","STRN","4D",,"BLK",,,"10300 S. Doty","(773) 568-8495","3001781"
"02/09/2026","SUBA","LL",,"SIL","ES86739","IL","10300 S. Doty","(773) 568-8495","3001771"
"02/09/2026","TOYT","4D",,"GRN","FY95475","IL","10300 S. Doty","(773) 568-8495","3001776"
"02/09/2026","TOYT","4D",,"BLU","JVH224","MN","701 N. Sacramento","(773) 265-7605","7149116"
"02/09/2026","TOYT","LL",,"WHI","EG76685","IL","701 N. Sacramento","(773) 265-7605","7149058"
"02/09/2026","TOYT","LL",,"LGR","FA53442","IL","701 N. Sacramento","(773) 265-7605","7149008"
"02/09/2026","TOYT","LL",,"WHI","ASZ1904","WI","701 N. Sacramento","(773) 265-7605","7149111"
"02/09/2026","TOYT","VN",,"BLK","AYK2708","WI","701 N. Sacramento","(773) 265-7605","7149115"
"02/09/2026","VOLK","4D",,"WHI",,,"701 N. Sacramento","(773) 265-7605","7149107"
"02/09/2026","VOLV","4D",,"SIL","DR42237","IL","10300 S. Doty","(773) 785-9752","1729323"
"02/08/2026","ACUR","4D",,"WHI","NONE","IL","701 N. Sacramento","(773) 265-7605","7148919"
"02/08/2026","AUDI","4D",,"BLK","AX88BU","IL","701 N. Sacramento","(773) 265-7605","7148994"
"02/08/2026","AUDI","4D",,"GRY","CD74231","IL","10300 S. Doty","(773) 568-8495","3001741"
"02/08/2026","AUDI","LL",,"BLK","EN32214","IL","701 N. Sacramento","(773) 265-7605","7148906"
"02/08/2026","CADI","LL",,"BLK","W843BO","CA","701 N. Sacramento","(773) 265-7605","7148852"
"02/08/2026","CHEV","4D",,"BLK","S830126","IL","701 N. Sacramento","(773) 265-7605","517741"
"02/08/2026","CHEV","4D",,"GRY","BR96218","IL","10300 S. Doty","(773) 568-8495","3001742"
"02/08/2026","CHEV","4D",,"RED","BR41SP","FL","701 N. Sacramento","(773) 265-7605","7149006"
"02/08/2026","CHEV","4D",,"BLK","FM36360","IL","10300 S. Doty","(773) 568-8495","3001736"
"02/08/2026","CHEV","4D",,"GRY","DS59519","IL","400 E. Lower Wacker","(312) 744-7550","0362589"
"02/08/2026","CHEV","4D",,"GRY","FX59529","IL","10300 S. Doty","(773) 568-8495","3001683"
"02/08/2026","CHEV","4D",,"WHI","AY59289","IL","400 E. Lower Wacker","(312) 744-7550","0362546"
"02/08/2026","CHEV","4D",,"BLK","CK46904","IL","400 E. Lower Wacker","(312) 744-7550","0362562"
"02/08/2026","CHEV","LL",,"DBL","FF84681","IL","701 N. Sacramento","(773) 265-7605","7148928"
"02/08/2026","CHEV","LL",,"BLK","FP249013","IL","701 N. Sacramento","(773) 265-7605","7048853"
"02/08/2026","CHEV","LL",,"BLK","NONE","IL","10300 S. Doty","(773) 568-8495","3001733"
"02/08/2026","CHEV","PK",,"BLK",,,"701 N. Sacramento","(773) 265-7605","7149005"
"02/08/2026","CHRY","4D",,"BLK","CK43290","IL","701 N. Sacramento","(773) 265-7605","7148879"
"02/08/2026","CHRY","VN",,"WHI","DQ72627","IL","10300 S. Doty","(773) 568-8495","3001685"
"02/08/2026","DODG","4D",,"BLK","FM21070","IL","10300 S. Doty","(773) 568-8495","3001721"
"02/08/2026","DODG","4D","CHA","BLU","QIZ172","IA","10300 S. Doty","(773) 568-8495","3001743"
"02/08/2026","DODG","4D",,"SIL","FM79890","IL","10300 S. Doty","(773) 568-8495","3001688"
"02/08/2026","FORD","4D",,"BLK","EB65500","IL","701 N. Sacramento","(773) 265-7605","7149001"
"02/08/2026","FORD","4D",,"SIL","DS82079","IL","701 N. Sacramento","(773) 265-7605","7148899"
"02/08/2026","FORD","4D",,"DBL","Q234565","IL","10300 S. Doty","(773) 568-8495","3001695"
"02/08/2026","FORD","LL",,"BGE","EW63626","IL","701 N. Sacramento","(773) 265-7605","7148998"
"02/08/2026","FORD","LL",,"BLU","FL49914","IL","701 N. Sacramento","(773) 265-7605","7148915"
"02/08/2026","FORD","PK",,"RED","NONE","IL","701 N. Sacramento","(773) 265-7605","7148921"
"02/08/2026","FORD","PK",,"WHI","NONE","IL","10300 S. Doty","(773) 568-8495","3001732"
"02/08/2026","GMC","LL",,"BGE","DV89599","IL","701 N. Sacramento","(773) 265-7605","7148837"
"02/08/2026","GMC","LL",,"BLU","CN77027","IL","10300 S. Doty","(773) 568-8495","3001682"
"02/08/2026","GMC","LL",,"BLK","EV49432","IL","701 N. Sacramento","(773) 265-7605","7148861"
"02/08/2026","HOND","4D",,"BLU","DL80027","IL","400 E. Lower Wacker","(312) 744-7550","0362559"
"02/08/2026","HOND","4D",,"TAN","FQ13662","IL","400 E. Lower Wacker","(312) 744-7550","0362553"
"02/08/2026","HOND","4D",,"RED","EA17784","IL","400 E. Lower Wacker","(312) 744-7550","0362545"
"02/08/2026","HOND","4D",,"SIL","25129WS","IL","701 N. Sacramento","(773) 265-7605","7148927"
"02/08/2026","HOND","4D",,"TAN",,,"701 N. Sacramento","(773) 265-7605","7148910"
"02/08/2026","HOND","LL",,"SIL","DR60311","IL","10300 S. Doty","(773) 568-8495","30010698"
"02/08/2026","HOND","LL",,"BLK","EV96029","IL","400 E. Lower Wacker","(312) 744-7550","0362543"
"02/08/2026","HYUN","LL",,"BLK","429789","IL","10300 S. Doty","(773) 568-8495","3001692"
"02/08/2026","INFI","LL",,"SIL","FB96223","IL","10300 S. Doty","(773) 568-8495","3001681"
"02/08/2026","INFI","LL",,"GRY","NONE","IL","701 N. Sacramento","(773) 265-7605","7148922"
"02/08/2026","JEEP","LL",,"WHI","FL16853","IL","10300 S. Doty","(773) 568-8495","3001703"
"02/08/2026","JEEP","LL",,"BLK","S5L202","KY","400 E. Lower Wacker","(312) 744-7550","0362548"
"02/08/2026","JEEP","LL",,"BLK","DR81029","IL","10300 S. Doty","(773) 568-8495","3001725"
"02/08/2026","JEEP","LL",,"GRY","DT46596","IL","701 N. Sacramento","(773) 265-7605","7148882"
"02/08/2026","KIA","4D",,"GRY","FF40344","IL","10300 S. Doty","(773) 568-8495","3001687"
"02/08/2026","MAZD","4D",,"RED","EK12281","IL","400 E. Lower Wacker","(312) 744-7550","0362532"
"02/08/2026","MAZD","4D",,"GRY","NMZ0J","FL","10300 S. Doty","(773) 568-8495","3001720"
"02/08/2026","MAZD","LL",,"WHI","DX70622","IL","701 N. Sacramento","(773) 265-7605","7148920"
"02/08/2026","MERC","LL",,"MAR","TAWGI","IL","10300 S. Doty","(773) 568-8495","3001690"
"02/08/2026","MERZ","LL",,"GRY","FQ83473","IL","10300 S. Doty","(773) 568-8495","23001724"
"02/08/2026","MERZ","LL",,"BLK",,,"10300 S. Doty","(773) 568-8495","3001734"
"02/08/2026","ROV","LL",,,"0","IL","701 N. Sacramento","(773) 265-7605","7048870"
"02/08/2026","SUBA","LL",,"BLK","ES91655","IL","10300 S. Doty","(773) 568-8495","3001717"
"02/08/2026","TOYT","4D","COA","BGE",,,"701 N. Sacramento","(773) 265-7605","7149004"
"02/08/2026","TOYT","LL",,"WHI","Y702534","IL","701 N. Sacramento","(773) 265-7605","7048905"
"02/08/2026","TOYT","VN",,"WHI","33382LY","IL","701 N. Sacramento","(773) 265-7605","71485565"
"02/08/2026","VOLK","4D",,"BLK","NONE","IL","701 N. Sacramento","(773) 265-7605","7148944"
"02/08/2026","VOLV","4D",,"GRY",,,"10300 S. Doty","(773) 568-8495","3001739"
"02/07/2026","ACUR","4D",,"GRY","AD71760","IL","701 N. Sacramento","(773) 265-7605","7148700"
"02/07/2026","ACUR","4D",,"WHI","EA71514","IL","701 N. Sacramento","(773) 265-7605","7148650"
"02/07/2026","ALFA","LL",,"BLU","BZU492","IN","701 N. Sacramento","(773) 265-7605","7148712"
"02/07/2026","AUDI","4D",,"BLU","VLF3074","TX","701 N. Sacramento","(773) 265-7605","7148706"
"02/07/2026","AUDI","LL",,"GRN","ED32341","IL","701 N. Sacramento","(773) 265-7605","7148671"
"02/07/2026","AUDI","LL",,"GRN","ED32341","IL","701 N. Sacramento","(773) 265-7605","7148671"
"02/07/2026","BMW","4D",,"BLK","EU34240","IL","701 N. Sacramento","(773) 265-7605","7148727"
"02/07/2026","BMW","LL",,"GRY","FR31861","IL","701 N. Sacramento","(773) 265-7605","7148688"
"02/07/2026","BMW","LL",,"WHI","DH82606","IL","701 N. Sacramento","(773) 265-7605","7148681"
"02/07/2026","BUIC","4D",,"BLK","FE29550","IL","10300 S. Doty","(773) 568-8495","3001620"
"02/07/2026","BUIC","4D",,"GRY","FF76264","IL","10300 S. Doty","(773) 568-8495","3001657"
"02/07/2026","BUIC","4D",,"BLK","ET29759","IL","10300 S. Doty","(773) 568-8495","3001671"
"02/07/2026","BUIC","LL",,"ONG","FL31633","IL","701 N. Sacramento","(773) 265-7605","7148664"
"02/07/2026","BUIC","LL",,"GRY","EN25396","IL","701 N. Sacramento","(773) 265-7605","7148670"
"02/07/2026","BUIC","SW",,"WHI","FE76848","IL","701 N. Sacramento","(773) 265-7605","7148684"
"02/07/2026","CADI","LL",,"BLK","FJ22425","IL","701 N. Sacramento","(773) 265-7605","7148746"
"02/07/2026","CADI","LL",,"TAN","FX43478","IL","701 N. Sacramento","(773) 265-7605","7148754"
"02/07/2026","CHEV","4D",,"BLK","DS58676","IL","10300 S. Doty","(773) 568-8495","3001653"
"02/07/2026","CHEV","4D",,"SIL","FQ36430","IL","10300 S. Doty","(773) 568-8495","3001670"
"02/07/2026","CHEV","4D",,"LBL","EZ85570","IL","701 N. Sacramento","(773) 265-7605","7148747"
"02/07/2026","CHEV","4D",,"SIL","DV12681","IL","10300 S. Doty","(773) 568-8495","3001607"
"02/07/2026","CHEV","4D",,"WHI","FT88746","IL","400 E. Lower Wacker","(312) 744-7550","0362529"
"02/07/2026","CHEV","4D",,"WHI","DR53056","IL","701 N. Sacramento","(773) 265-7605","7148679"
"02/07/2026","CHEV","4D",,"BLK","DR90478","IL","701 N. Sacramento","(773) 265-7605","7148740"
"02/07/2026","CHEV","LL",,"GRY","EE36111","IL","701 N. Sacramento","(773) 265-7605","7148658"
"02/07/2026","CHEV","LL",,"RED","DX30618","IL","701 N. Sacramento","(773) 265-7605","7148665"
"02/07/2026","CHEV","LL",,"BLK","EZ85683","IL","701 N. Sacramento","(773) 265-7605","7148666"
"02/07/2026","CHEV","LL",,"SIL","FN81633","IL","701 N. Sacramento","(773) 265-7605","7148707"
"02/07/2026","CHEV","LL",,"BLK","BB30511","IL","10300 S. Doty","(773) 568-8495","3001615"
"02/07/2026","CHEV","LL",,"BLK","DFW879","MN","10300 S. Doty","(773) 568-8495","3001612"
"02/07/2026","CHEV","LL",,"BLK","Q888547","IL","701 N. Sacramento","(773) 265-7605","7148698"
"02/07/2026","CHEV","PK",,"BLK","Z765996","LA","10300 S. Doty","(773) 568-8495","3001636"
"02/07/2026","CHEV","SW",,"SIL","EF32161","IL","701 N. Sacramento","(773) 265-7605","7148683"
"02/07/2026","CHEV","UT",,"WHI","KJY8371","OH","400 E. Lower Wacker","(312) 744-7550","0362499"
"02/07/2026","CHRY","VA",,"WHI","10BJMY","FL","701 N. Sacramento","(773) 265-7605","7148812"
"02/07/2026","CHRY","VC",,"BLK","EN48732","IL","10300 S. Doty","(773) 568-8495","3001611"
"02/07/2026","DODG","4D",,"GRY","E847940","IL","701 N. Sacramento","(773) 265-7605","7148714"
"02/07/2026","DODG","4D",,"BLK","12345678","IL","10300 S. Doty","(773) 568-8495","3001621"
"02/07/2026","DODG","4D",,"SIL","RLST77","FL","10300 S. Doty","(773) 568-8495","3001642"
"02/07/2026","DODG","4D",,"GRY","E847940","IL","701 N. Sacramento","(773) 265-7605","7148714"
"02/07/2026","DODG","LL",,"BLK","EF17215","IL","10300 S. Doty","(773) 568-8495","3001674"
"02/07/2026","DODG","PK",,"WHI","12345678","IL","10300 S. Doty","(773) 568-8495","3001609"
"02/07/2026","DODG","PK",,"BLK","4217025B","IL","701 N. Sacramento","(773) 265-7605","7148668"
"02/07/2026","DODG","PK",,"ONG","2705077B","IL","10300 S. Doty","(773) 568-8495","3001654"
"02/07/2026","DODG","PK",,"PLE","HN3676","MI","701 N. Sacramento","(773) 265-7605","7148644"
"02/07/2026","DODG","VC",,"WHI","FR60335","IL","701 N. Sacramento","(773) 265-7605","7148667"
"02/07/2026","DODG","VN",,"SIL","EG80025","IL","701 N. Sacramento","(773) 265-7605","7148811"
"02/07/2026","FORD","4D",,"GRY","FL47308","IL","701 N. Sacramento","(773) 265-7605","7148730"
"02/07/2026","FORD","4D",,"GRY","EZ91635","IL","10300 S. Doty","(773) 568-8495","3001605"
"02/07/2026","FORD","4D",,"WHI","QBG920","IN","701 N. Sacramento","(773) 265-7605","7148738"
"02/07/2026","FORD","4D",,"GRY","EH81650","IL","701 N. Sacramento","(773) 265-7605","7148741"
"02/07/2026","FORD","4D",,"SIL","BK95232","IL","701 N. Sacramento","(773) 265-7605","7148742"
"02/07/2026","FORD","4D",,"BLK",,,"10300 S. Doty","(773) 568-8495","3001659"
"02/07/2026","FORD","4D",,"RED","ET64140","IL","701 N. Sacramento","(773) 265-7605","7148815"
"02/07/2026","FORD","4D",,"SIL","FC16712","IL","10300 S. Doty","(773) 568-8495","3001658"
"02/07/2026","FORD","LL",,"BLK","FE73523","IL","701 N. Sacramento","(773) 265-7605","7148655"
"02/07/2026","FORD","LL",,"WHI","FN95358","IL","701 N. Sacramento","(773) 265-7605","7148719"
"02/07/2026","FORD","LL",,"SIL","EN18953","IL","701 N. Sacramento","(773) 265-7605","7148680"
"02/07/2026","FORD","LL",,"GRY","AQ15997","IL","701 N. Sacramento","(773) 265-7605","7148709"
"02/07/2026","FORD","LL",,"WHI","FT19244","IL","701 N. Sacramento","(773) 265-7605","7148699"
"02/07/2026","FORD","LL",,"BLK","EZ87923","IL","10300 S. Doty","(773) 568-8495","3001650"
"02/07/2026","FORD","LL",,"GRY","DK21644","IL","701 N. Sacramento","(773) 265-7605","7148736"
"02/07/2026","GMC","LL",,"BLU","CW28335","IL","701 N. Sacramento","(773) 265-7605","7148672"
"02/07/2026","GMC","PK",,"SIL","2710782B","IL","701 N. Sacramento","(773) 265-7605","7148674"
"02/07/2026","GMC","PK",,"BLK","3753593B","IL","701 N. Sacramento","(773) 265-7605","7148654"
"02/07/2026","HMDE","BT",,"WHI","0000","IL","10300 S. Doty","(773) 568-8495","3001676"
"02/07/2026","HOND","2D",,"BLK","BC77456","IL","701 N. Sacramento","(773) 265-7605","7148739"
"02/07/2026","HOND","2D",,"RED","MWT386","MN","10300 S. Doty","(773) 568-8495","3001635"
"02/07/2026","HOND","4D",,"SIL","E194444","IL","701 N. Sacramento","(773) 265-7605","7148755"
"02/07/2026","HOND","4D",,"BLK","HPK6965","OH","701 N. Sacramento","(773) 265-7605","7148701"
"02/07/2026","HOND","4D",,"GRY","AY20793","IL","701 N. Sacramento","(773) 265-7605","7148653"
"02/07/2026","HOND","4D",,"BLU","CSE5362","WA","701 N. Sacramento","(773) 265-7605","7148661"
"02/07/2026","HOND","4D",,"SIL","FZ84269","IL","10300 S. Doty","(773) 568-8495","3001603"
"02/07/2026","HOND","4D",,"GRY","EZ95076","IL","10300 S. Doty","(773) 568-8495","3001631"
"02/07/2026","HOND","4D",,"BLK","FQ71019","IL","10300 S. Doty","(773) 568-8495","3001597"
"02/07/2026","HOND","4D",,"GRY","DZ28691","IL","701 N. Sacramento","(773) 265-7605","7148676"
"02/07/2026","HOND","LL",,"SIL","X187480","IL","701 N. Sacramento","(773) 265-7605","7148722"
"02/07/2026","HOND","LL",,"GRY","FF73445","IL","701 N. Sacramento","(773) 265-7605","7148686"
"02/07/2026","HOND","LL",,"SIL","EM82891","IL","10300 S. Doty","(773) 568-8495","3001593"
"02/07/2026","HOND","LL",,"BLK","DF63879","IL","701 N. Sacramento","(773) 265-7605","7148660"
